order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
7738,"","","","",clothing,UPI,1,100,2022-02-22T19:26:23.405-06:00,Canada,Alpha,Amazon,"",Y,""
7739,"","","","",electronics,Wallet,1,100,2022-01-02T08:26:23.403-06:00,US,Echo,Walmart,"",Y,""
7740,"","","","",electronics,Internet Banking,1,100,2022-03-16T04:26:23.405-05:00,US,Delta,Amazon,"",Y,""
7741,"","","","",electronics,Wallet,1,100,2022-03-01T00:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7742,"","","","",food,Credit Card,1,100,2022-03-20T10:26:23.405-05:00,US,Bravo,Walmart,"",Y,""
7743,"","","","",electronics,Wallet,1,100,2022-03-23T18:26:23.406-05:00,US,Echo,Amazon,"",Y,""
7744,"","","","",electronics,Internet Banking,1,100,2022-01-18T20:26:23.404-06:00,Australia,Delta,Amazon,"",Y,""
7745,"","","","",tools,Wallet,1,100,2022-03-24T22:26:23.406-05:00,US,Delta,Walmart,"",Y,""
7746,"","","","",books,Credit Card,1,100,2022-02-23T05:26:23.405-06:00,UK,Bravo,Amazon,"",Y,""
7747,"","","","",books,Credit Card,1,100,2022-03-24T11:26:23.406-05:00,UK,Delta,Alibaba,"",Y,""
7748,"","","","",electronics,Credit Card,4,100,2022-01-09T22:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7749,"","","","",electronics,Credit Card,1,100,2022-01-26T02:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7750,"","","","",electronics,Wallet,1,100,2022-03-24T03:26:23.406-05:00,US,Charlie,Etsy,"",Y,""
7751,"","","","",clothing,Wallet,1,100,2022-03-21T23:26:23.405-05:00,Australia,Delta,Walmart,"",Y,""
7752,"","","","",food,Credit Card,1,100,2022-02-23T10:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7753,"","","","",food,Wallet,1,100,2022-02-15T23:26:23.405-06:00,Canada,Alpha,Amazon,"",Y,""
7754,"","","","",clothing,Wallet,1,100,2022-03-06T01:26:23.405-06:00,Canada,Echo,Amazon,"",Y,""
7755,"","","","",electronics,Credit Card,1,100,2022-02-20T22:26:23.405-06:00,US,Echo,eBay,"",Y,""
7756,"","","","",food,Wallet,1,100,2022-01-22T04:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
7757,"","","","",food,Credit Card,1,100,2022-02-04T13:26:23.404-06:00,New Zealand,Delta,Walmart,"",Y,""
7758,"","","","",electronics,Credit Card,1,100,2022-01-26T02:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7759,"","","","",electronics,Wallet,1,100,2022-02-20T19:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
7760,"","","","",food,Credit Card,1,100,2022-02-08T19:26:23.405-06:00,UK,Charlie,Walmart,"",Y,""
7761,"","","","",books,Credit Card,1,100,2022-02-16T18:26:23.405-06:00,US,Delta,Walmart,"",Y,""
7762,"","","","",electronics,Credit Card,1,100,2022-03-11T07:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
7763,"","","","",clothing,Wallet,1,100,2022-01-26T10:26:23.404-06:00,Australia,Echo,Etsy,"",Y,""
7764,"","","","",electronics,Credit Card,2,100,2022-02-18T09:26:23.405-06:00,US,Echo,eBay,"",Y,""
7765,"","","","",electronics,Credit Card,3,100,2022-01-30T15:26:23.404-06:00,US,Charlie,eBay,"",Y,""
7766,"","","","",clothing,Wallet,1,100,2022-03-07T11:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7767,"","","","",tools,Credit Card,1,100,2022-03-02T17:26:23.405-06:00,UK,Charlie,Amazon,"",Y,""
7768,"","","","",electronics,Wallet,1,100,2022-02-16T22:26:23.405-06:00,US,Alpha,eBay,"",Y,""
7769,"","","","",tools,Credit Card,1,100,2022-03-30T22:26:23.406-05:00,UK,Charlie,Amazon,"",Y,""
7770,"","","","",electronics,Wallet,1,100,2022-01-11T01:26:23.404-06:00,US,Bravo,Walmart,"",N,Invalid transaction data
7771,"","","","",electronics,Credit Card,1,100,2022-02-19T02:26:23.405-06:00,US,Bravo,Walmart,"",N,Connection dropped
7772,"","","","",electronics,Credit Card,1,100,2022-03-08T21:26:23.405-06:00,Australia,Bravo,eBay,"",Y,""
7773,"","","","",books,Wallet,1,100,2022-01-11T06:26:23.404-06:00,US,Delta,Amazon,"",Y,""
7774,"","","","",electronics,UPI,1,100,2022-03-16T23:26:23.405-05:00,US,Charlie,Amazon,"",Y,""
7775,"","","","",tools,Credit Card,1,100,2022-01-22T18:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
7776,"","","","",books,Credit Card,1,100,2022-01-01T08:26:23.370-06:00,Australia,Bravo,Walmart,"",Y,""
7777,"","","","",books,Credit Card,1,100,2022-03-14T22:26:23.405-05:00,US,Charlie,Walmart,"",Y,""
7778,"","","","",clothing,Credit Card,1,100,2022-01-05T23:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7779,"","","","",clothing,Internet Banking,1,100,2022-03-01T23:26:23.405-06:00,US,Charlie,Amazon,"",Y,""
7780,"","","","",food,Wallet,1,100,2022-03-20T01:26:23.405-05:00,Australia,Charlie,Walmart,"",Y,""
7781,"","","","",electronics,Credit Card,1,100,2022-03-31T07:26:23.406-05:00,US,Bravo,Amazon,"",Y,""
7782,"","","","",food,UPI,1,100,2022-01-20T04:26:23.404-06:00,UK,Bravo,Amazon,"",Y,""
7783,"","","","",electronics,Wallet,1,100,2022-01-10T17:26:23.404-06:00,US,Echo,eBay,"",Y,""
7784,"","","","",books,Credit Card,1,100,2022-03-27T01:26:23.406-05:00,US,Echo,Etsy,"",Y,""
7785,"","","","",electronics,Internet Banking,1,100,2022-01-01T05:26:23.370-06:00,UK,Alpha,Walmart,"",Y,""
7786,"","","","",electronics,Wallet,1,100,2022-01-25T05:26:23.404-06:00,US,Echo,Walmart,"",Y,""
7787,"","","","",books,UPI,1,100,2022-03-26T16:26:23.406-05:00,US,Delta,Amazon,"",Y,""
7788,"","","","",electronics,Wallet,1,100,2022-01-11T16:26:23.404-06:00,US,Echo,Amazon,"",N,Invalid transaction data
7789,"","","","",food,Credit Card,1,100,2022-02-12T18:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
7790,"","","","",food,Wallet,1,100,2022-01-02T17:26:23.403-06:00,US,Echo,eBay,"",Y,""
7791,"","","","",food,Wallet,1,100,2022-03-26T02:26:23.406-05:00,US,Alpha,Amazon,"",Y,""
7792,"","","","",tools,Credit Card,1,100,2022-01-29T13:26:23.404-06:00,Canada,Bravo,Walmart,"",Y,""
7793,"","","","",books,Credit Card,2,100,2022-03-17T20:26:23.405-05:00,Canada,Alpha,Walmart,"",Y,""
7794,"","","","",electronics,Wallet,1,100,2022-02-20T18:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7795,"","","","",books,Credit Card,1,100,2022-03-31T19:26:23.406-05:00,US,Echo,Amazon,"",Y,""
7796,"","","","",clothing,Credit Card,1,100,2022-03-19T11:26:23.405-05:00,US,Bravo,Amazon,"",Y,""
7797,"","","","",books,Credit Card,1,100,2022-03-20T20:26:23.405-05:00,Australia,Bravo,Amazon,"",Y,""
7798,"","","","",food,Credit Card,1,100,2022-01-30T01:26:23.404-06:00,UK,Alpha,eBay,"",Y,""
7799,"","","","",electronics,Credit Card,1,100,2022-01-09T20:26:23.404-06:00,US,Echo,Amazon,"",Y,""
7800,"","","","",electronics,Credit Card,1,100,2022-03-29T21:26:23.406-05:00,US,Echo,Amazon,"",Y,""
7801,"","","","",electronics,Credit Card,1,100,2022-01-09T09:26:23.404-06:00,US,Delta,Amazon,"",Y,""
7802,"","","","",electronics,Wallet,1,100,2022-02-21T04:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7803,"","","","",electronics,Credit Card,1,100,2022-03-07T20:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7804,"","","","",electronics,Credit Card,1,100,2022-01-21T16:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
7805,"","","","",tools,Credit Card,1,100,2022-01-18T22:26:23.404-06:00,US,Bravo,eBay,"",Y,""
7806,"","","","",electronics,Credit Card,1,100,2022-01-13T14:26:23.404-06:00,US,Echo,eBay,"",Y,""
7807,"","","","",tools,Wallet,1,100,2022-01-09T05:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
7808,"","","","",electronics,Credit Card,1,100,2022-03-16T20:26:23.405-05:00,US,Bravo,Amazon,"",Y,""
7809,"","","","",books,Wallet,1,100,2022-02-27T09:26:23.405-06:00,UK,Alpha,eBay,"",Y,""
7810,"","","","",books,Internet Banking,1,100,2022-03-21T02:26:23.405-05:00,US,Alpha,eBay,"",Y,""
7811,"","","","",electronics,Wallet,1,100,2022-03-18T09:26:23.405-05:00,UK,Delta,Amazon,"",Y,""
7812,"","","","",food,Wallet,1,100,2022-02-03T15:26:23.404-06:00,UK,Delta,Amazon,"",Y,""
7813,"","","","",electronics,Credit Card,1,100,2022-03-24T11:26:23.406-05:00,US,Delta,Walmart,"",N,Unknown error
7814,"","","","",books,Credit Card,1,100,2022-01-30T17:26:23.404-06:00,US,Echo,Walmart,"",Y,""
7815,"","","","",tools,Internet Banking,1,100,2022-01-31T06:26:23.404-06:00,US,Echo,eBay,"",Y,""
7816,"","","","",electronics,Credit Card,1,100,2022-03-22T03:26:23.406-05:00,US,Delta,Walmart,"",Y,""
7817,"","","","",food,Credit Card,1,100,2022-02-08T20:26:23.405-06:00,UK,Alpha,Walmart,"",N,Invalid transaction data
7818,"","","","",electronics,Wallet,1,100,2022-03-31T15:26:23.406-05:00,US,Delta,Amazon,"",Y,""
7819,"","","","",tools,Wallet,1,100,2022-03-07T18:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
7820,"","","","",books,Internet Banking,1,100,2022-03-12T05:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7821,"","","","",books,Wallet,1,100,2022-01-19T01:26:23.404-06:00,US,Echo,Amazon,"",Y,""
7822,"","","","",books,UPI,1,100,2022-03-20T04:26:23.405-05:00,US,Alpha,Walmart,"",Y,""
7823,"","","","",books,Credit Card,1,100,2022-02-13T02:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
7824,"","","","",food,Wallet,1,100,2022-01-15T19:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
7825,"","","","",clothing,Wallet,1,100,2022-03-05T18:26:23.405-06:00,Australia,Delta,Amazon,"",Y,""
7826,"","","","",books,Wallet,1,100,2022-03-31T19:26:23.406-05:00,US,Charlie,eBay,"",Y,""
7827,"","","","",electronics,Credit Card,1,100,2022-02-10T23:26:23.405-06:00,US,Delta,Amazon,"",Y,""
7828,"","","","",electronics,Credit Card,1,100,2022-01-05T12:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
7829,"","","","",electronics,Credit Card,1,100,2022-01-12T12:26:23.404-06:00,Canada,Echo,Walmart,"",Y,""
7830,"","","","",electronics,Credit Card,1,100,2022-02-12T06:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7831,"","","","",electronics,UPI,1,100,2022-01-12T01:26:23.404-06:00,US,Delta,Amazon,"",Y,""
7832,"","","","",electronics,Internet Banking,1,100,2022-01-15T07:26:23.404-06:00,US,Charlie,eBay,"",Y,""
7833,"","","","",books,Wallet,1,100,2022-01-19T14:26:23.404-06:00,US,Charlie,eBay,"",Y,""
7834,"","","","",electronics,Wallet,1,100,2022-03-15T01:26:23.405-05:00,US,Bravo,Etsy,"",Y,""
7835,"","","","",clothing,Wallet,1,100,2022-01-28T19:26:23.404-06:00,US,Delta,Walmart,"",Y,""
7836,"","","","",books,Wallet,1,100,2022-02-14T07:26:23.405-06:00,US,Echo,Amazon,"",Y,""
7837,"","","","",books,Internet Banking,1,100,2022-03-04T07:26:23.405-06:00,US,Echo,Walmart,"",Y,""
7838,"","","","",electronics,Credit Card,1,100,2022-01-21T20:26:23.404-06:00,US,Delta,eBay,"",Y,""
7839,"","","","",food,Credit Card,2,100,2022-03-14T16:26:23.405-05:00,US,Delta,Alibaba,"",Y,""
7840,"","","","",books,Internet Banking,1,100,2022-02-25T19:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
7841,"","","","",food,Internet Banking,1,100,2022-01-23T19:26:23.404-06:00,UK,Alpha,Amazon,"",Y,""
7842,"","","","",electronics,Credit Card,1,100,2022-01-16T15:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
7843,"","","","",food,Credit Card,1,100,2022-02-19T02:26:23.405-06:00,Canada,Delta,eBay,"",Y,""
7844,"","","","",electronics,Credit Card,1,100,2022-03-27T20:26:23.406-05:00,US,Alpha,Amazon,"",Y,""
7845,"","","","",books,Credit Card,1,100,2022-01-16T20:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7846,"","","","",clothing,Wallet,1,100,2022-03-06T06:26:23.405-06:00,Canada,Bravo,Amazon,"",Y,""
7847,"","","","",electronics,Credit Card,1,100,2022-03-29T10:26:23.406-05:00,US,Alpha,Walmart,"",Y,""
7848,"","","","",electronics,Wallet,1,100,2022-01-06T00:26:23.404-06:00,US,Echo,Amazon,"",Y,""
7849,"","","","",clothing,Wallet,1,100,2022-02-16T00:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7850,"","","","",clothing,Credit Card,2,100,2022-03-03T17:26:23.405-06:00,UK,Alpha,Amazon,"",Y,""
7851,"","","","",electronics,Wallet,1,100,2022-02-11T15:26:23.405-06:00,US,Echo,Amazon,"",Y,""
7852,"","","","",electronics,Credit Card,4,100,2022-02-08T23:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7853,"","","","",electronics,UPI,1,100,2022-01-02T15:26:23.403-06:00,US,Alpha,Etsy,"",Y,""
7854,"","","","",tools,Credit Card,1,100,2022-03-20T18:26:23.405-05:00,UK,Bravo,Walmart,"",Y,""
7855,"","","","",electronics,Credit Card,1,100,2022-01-12T13:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7856,"","","","",electronics,Credit Card,1,100,2022-02-12T11:26:23.405-06:00,Canada,Echo,Walmart,"",Y,""
7857,"","","","",clothing,Credit Card,1,100,2022-03-31T06:26:23.406-05:00,US,Echo,eBay,"",Y,""
7858,"","","","",electronics,Credit Card,1,100,2022-03-17T10:26:23.405-05:00,Australia,Bravo,eBay,"",Y,""
7859,"","","","",electronics,Wallet,1,100,2022-03-26T21:26:23.406-05:00,US,Delta,Amazon,"",Y,""
7860,"","","","",tools,Credit Card,1,100,2022-03-01T15:26:23.405-06:00,UK,Bravo,Walmart,"",Y,""
7861,"","","","",electronics,Wallet,1,100,2022-02-04T11:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
7862,"","","","",clothing,Wallet,1,100,2022-03-02T01:26:23.405-06:00,US,Delta,Amazon,"",Y,""
7863,"","","","",electronics,Internet Banking,2,100,2022-02-03T20:26:23.404-06:00,Australia,Alpha,Walmart,"",Y,""
7864,"","","","",electronics,Credit Card,1,100,2022-01-14T05:26:23.404-06:00,US,Alpha,eBay,"",Y,""
7865,"","","","",clothing,Credit Card,1,100,2022-01-14T17:26:23.404-06:00,US,Alpha,Walmart,"",Y,""
7866,"","","","",books,Credit Card,1,100,2022-01-30T15:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7867,"","","","",tools,Credit Card,1,100,2022-01-09T10:26:23.404-06:00,UK,Alpha,Amazon,"",Y,""
7868,"","","","",electronics,Credit Card,1,100,2022-01-12T13:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7869,"","","","",books,Credit Card,1,100,2022-03-23T08:26:23.406-05:00,UK,Delta,Walmart,"",Y,""
7870,"","","","",tools,Wallet,1,100,2022-03-06T20:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
7871,"","","","",electronics,Credit Card,1,100,2022-03-22T13:26:23.406-05:00,US,Alpha,Amazon,"",Y,""
7872,"","","","",electronics,Wallet,1,100,2022-02-26T08:26:23.405-06:00,US,Delta,Amazon,"",Y,""
7873,"","","","",clothing,Wallet,1,100,2022-02-16T04:26:23.405-06:00,US,Delta,Amazon,"",Y,""
7874,"","","","",electronics,Credit Card,1,100,2022-01-31T15:26:23.404-06:00,US,Echo,Walmart,"",Y,""
7875,"","","","",electronics,Wallet,1,100,2022-01-28T05:26:23.404-06:00,US,Alpha,Walmart,"",Y,""
7876,"","","","",electronics,Credit Card,1,100,2022-02-01T20:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7877,"","","","",electronics,Credit Card,1,100,2022-02-17T19:26:23.405-06:00,US,Alpha,Walmart,"",Y,""
7878,"","","","",books,Credit Card,1,100,2022-02-08T08:26:23.405-06:00,US,Delta,eBay,"",Y,""
7879,"","","","",electronics,Wallet,1,100,2022-02-12T23:26:23.405-06:00,US,Echo,eBay,"",Y,""
7880,"","","","",electronics,Credit Card,1,100,2022-03-23T23:26:23.406-05:00,US,Delta,Amazon,"",Y,""
7881,"","","","",clothing,Wallet,1,100,2022-03-21T17:26:23.405-05:00,UK,Alpha,Amazon,"",Y,""
7882,"","","","",food,Wallet,1,100,2022-03-10T00:26:23.405-06:00,US,Alpha,Etsy,"",Y,""
7883,"","","","",electronics,Wallet,1,100,2022-03-12T22:26:23.405-06:00,US,Alpha,eBay,"",Y,""
7884,"","","","",electronics,Wallet,1,100,2022-01-10T15:26:23.404-06:00,US,Alpha,Etsy,"",Y,""
7885,"","","","",food,Wallet,1,100,2022-03-11T15:26:23.405-06:00,US,Bravo,eBay,"",Y,""
7886,"","","","",electronics,Credit Card,1,100,2022-02-20T12:26:23.405-06:00,US,Alpha,Walmart,"",Y,""
7887,"","","","",food,Wallet,1,100,2022-03-28T12:26:23.406-05:00,UK,Echo,eBay,"",Y,""
7888,"","","","",electronics,Credit Card,1,100,2022-02-20T01:26:23.405-06:00,US,Delta,Walmart,"",Y,""
7889,"","","","",food,Credit Card,1,100,2022-02-19T13:26:23.405-06:00,Canada,Bravo,Etsy,"",Y,""
7890,"","","","",electronics,Internet Banking,1,100,2022-02-09T07:26:23.405-06:00,US,Delta,Amazon,"",Y,""
7891,"","","","",food,Wallet,1,100,2022-01-22T15:26:23.404-06:00,US,Alpha,eBay,"",Y,""
7892,"","","","",electronics,Credit Card,1,100,2022-02-22T15:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
7893,"","","","",electronics,Credit Card,1,100,2022-03-08T07:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7894,"","","","",electronics,Credit Card,1,100,2022-01-28T15:26:23.404-06:00,UK,Alpha,Amazon,"",Y,""
7895,"","","","",electronics,Wallet,1,100,2022-02-03T17:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7896,"","","","",electronics,UPI,1,100,2022-02-27T10:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
7897,"","","","",books,Wallet,1,100,2022-01-16T08:26:23.404-06:00,UK,Echo,Amazon,"",N,Connection dropped
7898,"","","","",books,Wallet,1,100,2022-03-06T10:26:23.405-06:00,Australia,Bravo,Amazon,"",Y,""
7899,"","","","",electronics,UPI,1,100,2022-01-04T06:26:23.403-06:00,US,Echo,Walmart,"",Y,""
7900,"","","","",food,Wallet,1,100,2022-02-26T12:26:23.405-06:00,US,Alpha,eBay,"",Y,""
7901,"","","","",books,Wallet,1,100,2022-02-19T03:26:23.405-06:00,UK,Bravo,Amazon,"",Y,""
7902,"","","","",electronics,Wallet,1,100,2022-01-12T09:26:23.404-06:00,US,Alpha,Walmart,"",N,Connection dropped
7903,"","","","",electronics,Wallet,2,100,2022-02-18T03:26:23.405-06:00,US,Charlie,Amazon,"",Y,""
7904,"","","","",electronics,Credit Card,1,100,2022-01-02T22:26:23.403-06:00,US,Bravo,eBay,"",Y,""
7905,"","","","",electronics,Credit Card,1,100,2022-02-22T12:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
7906,"","","","",electronics,Credit Card,1,100,2022-02-06T09:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
7907,"","","","",clothing,Credit Card,1,100,2022-01-08T17:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
7908,"","","","",electronics,Credit Card,1,100,2022-02-14T19:26:23.405-06:00,US,Charlie,eBay,"",Y,""
7909,"","","","",electronics,Credit Card,1,100,2022-01-29T02:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
7910,"","","","",electronics,Internet Banking,1,100,2022-01-09T04:26:23.404-06:00,US,Bravo,eBay,"",Y,""
7911,"","","","",books,Internet Banking,1,100,2022-01-05T16:26:23.404-06:00,US,Echo,Walmart,"",Y,""
7912,"","","","",books,Wallet,1,100,2022-01-02T08:26:23.403-06:00,US,Bravo,Amazon,"",Y,""
7913,"","","","",books,Credit Card,1,100,2022-03-25T11:26:23.406-05:00,Australia,Delta,Amazon,"",Y,""
7914,"","","","",clothing,Credit Card,1,100,2022-03-12T03:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
7915,"","","","",electronics,Wallet,1,100,2022-02-10T05:26:23.405-06:00,US,Delta,Amazon,"",Y,""
7916,"","","","",books,Credit Card,1,100,2022-01-12T17:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7917,"","","","",books,Wallet,1,100,2022-01-27T02:26:23.404-06:00,Canada,Echo,Amazon,"",Y,""
7918,"","","","",tools,Credit Card,1,100,2022-03-03T15:26:23.405-06:00,US,Bravo,Alibaba,"",Y,""
7919,"","","","",electronics,Wallet,2,100,2022-02-24T14:26:23.405-06:00,Canada,Charlie,Walmart,"",Y,""
7920,"","","","",electronics,UPI,1,100,2022-01-19T19:26:23.404-06:00,US,Echo,Amazon,"",Y,""
7921,"","","","",electronics,Credit Card,1,100,2022-01-03T17:26:23.403-06:00,US,Alpha,Walmart,"",Y,""
7922,"","","","",food,Wallet,1,100,2022-03-18T13:26:23.405-05:00,US,Echo,Walmart,"",Y,""
7923,"","","","",food,Credit Card,1,100,2022-02-19T12:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7924,"","","","",electronics,Wallet,1,100,2022-01-19T23:26:23.404-06:00,US,Echo,Amazon,"",Y,""
7925,"","","","",clothing,Wallet,4,100,2022-01-10T06:26:23.404-06:00,US,Alpha,eBay,"",Y,""
7926,"","","","",books,Credit Card,1,100,2022-01-14T18:26:23.404-06:00,UK,Bravo,Amazon,"",Y,""
7927,"","","","",food,Wallet,1,100,2022-01-19T20:26:23.404-06:00,UK,Bravo,Walmart,"",Y,""
7928,"","","","",electronics,Internet Banking,1,100,2022-03-08T05:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
7929,"","","","",electronics,Credit Card,1,100,2022-01-20T18:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
7930,"","","","",tools,Wallet,1,100,2022-02-19T00:26:23.405-06:00,Australia,Charlie,Amazon,"",N,Invalid transaction data
7931,"","","","",clothing,Credit Card,1,100,2022-03-17T20:26:23.405-05:00,Canada,Echo,Walmart,"",N,Invalid transaction data
7932,"","","","",electronics,UPI,1,100,2022-02-15T11:26:23.405-06:00,US,Alpha,Walmart,"",Y,""
7933,"","","","",tools,Wallet,1,100,2022-02-03T18:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
7934,"","","","",clothing,Credit Card,1,100,2022-01-29T13:26:23.404-06:00,UK,Charlie,Amazon,"",Y,""
7935,"","","","",clothing,UPI,1,100,2022-02-08T21:26:23.405-06:00,US,Bravo,Etsy,"",Y,""
7936,"","","","",electronics,Credit Card,1,100,2022-01-03T04:26:23.403-06:00,US,Charlie,Amazon,"",Y,""
7937,"","","","",electronics,Credit Card,1,100,2022-01-23T20:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7938,"","","","",food,UPI,1,100,2022-01-19T19:26:23.404-06:00,Australia,Echo,Amazon,"",Y,""
7939,"","","","",food,Credit Card,1,100,2022-03-04T11:26:23.405-06:00,Canada,Bravo,Amazon,"",Y,""
7940,"","","","",tools,Wallet,1,100,2022-02-04T20:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
7941,"","","","",food,Wallet,1,100,2022-03-11T02:26:23.405-06:00,US,Alpha,Alibaba,"",N,Invalid transaction data
7942,"","","","",clothing,Wallet,1,100,2022-03-11T18:26:23.405-06:00,Canada,Delta,Walmart,"",Y,""
7943,"","","","",tools,Wallet,1,100,2022-01-08T19:26:23.404-06:00,US,Delta,Amazon,"",Y,""
7944,"","","","",electronics,Credit Card,1,100,2022-02-26T09:26:23.405-06:00,UK,Bravo,Amazon,"",Y,""
7945,"","","","",clothing,Credit Card,1,100,2022-03-30T20:26:23.406-05:00,UK,Echo,Amazon,"",Y,""
7946,"","","","",food,Credit Card,1,100,2022-02-23T05:26:23.405-06:00,UK,Charlie,Amazon,"",Y,""
7947,"","","","",electronics,Wallet,1,100,2022-01-15T16:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7948,"","","","",clothing,Wallet,1,100,2022-03-09T19:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7949,"","","","",electronics,Credit Card,1,100,2022-03-06T21:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
7950,"","","","",electronics,UPI,1,100,2022-02-25T17:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
7951,"","","","",clothing,Credit Card,1,100,2022-01-06T07:26:23.404-06:00,UK,Bravo,Amazon,"",Y,""
7952,"","","","",books,Wallet,1,100,2022-03-15T16:26:23.405-05:00,US,Bravo,Walmart,"",Y,""
7953,"","","","",clothing,Internet Banking,1,100,2022-03-03T08:26:23.405-06:00,UK,Bravo,Walmart,"",Y,""
7954,"","","","",electronics,Wallet,1,100,2022-02-06T19:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
7955,"","","","",clothing,Wallet,1,100,2022-02-22T23:26:23.405-06:00,UK,Delta,eBay,"",Y,""
7956,"","","","",books,Wallet,1,100,2022-01-21T03:26:23.404-06:00,UK,Echo,Etsy,"",Y,""
7957,"","","","",electronics,Credit Card,3,100,2022-02-21T14:26:23.405-06:00,US,Delta,eBay,"",Y,""
7958,"","","","",electronics,UPI,1,100,2022-02-16T12:26:23.405-06:00,US,Bravo,eBay,"",Y,""
7959,"","","","",books,Wallet,1,100,2022-02-05T19:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
7960,"","","","",electronics,UPI,1,100,2022-02-07T06:26:23.404-06:00,UK,Alpha,Alibaba,"",Y,""
7961,"","","","",tools,Wallet,1,100,2022-01-02T01:26:23.403-06:00,US,Delta,Alibaba,"",Y,""
7962,"","","","",food,Credit Card,1,100,2022-01-06T13:26:23.404-06:00,US,Charlie,Etsy,"",Y,""
7963,"","","","",books,Credit Card,1,100,2022-03-18T02:26:23.405-05:00,Canada,Charlie,Walmart,"",Y,""
7964,"","","","",electronics,Credit Card,1,100,2022-03-21T18:26:23.405-05:00,US,Charlie,eBay,"",N,Connection dropped
7965,"","","","",electronics,Credit Card,1,100,2022-02-01T22:26:23.404-06:00,US,Alpha,eBay,"",Y,""
7966,"","","","",tools,Credit Card,1,100,2022-02-19T13:26:23.405-06:00,US,Alpha,Walmart,"",Y,""
7967,"","","","",clothing,UPI,1,100,2022-01-24T20:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
7968,"","","","",clothing,Credit Card,1,100,2022-02-10T17:26:23.405-06:00,US,Bravo,eBay,"",Y,""
7969,"","","","",books,Credit Card,1,100,2022-02-12T15:26:23.405-06:00,Canada,Bravo,Walmart,"",Y,""
7970,"","","","",electronics,Wallet,1,100,2022-01-20T15:26:23.404-06:00,UK,Echo,eBay,"",Y,""
7971,"","","","",books,Credit Card,1,100,2022-02-22T20:26:23.405-06:00,Canada,Alpha,Amazon,"",Y,""
7972,"","","","",food,Credit Card,1,100,2022-02-14T09:26:23.405-06:00,US,Echo,Amazon,"",Y,""
